numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score	Selected
3720.0	2981.0	745.0	0.5233415233415234	0.09582309582309582	4.0	3.598280098280098	18.0	0.0	0.6666666666666666	25.0	41.388888888888886	290.0	0.5196560196560197	18.75689783743475	57.740982475764355	15.487774049217006	7.6816841909023115	18.0	11.750952952430431	51.85868754660701	49.589015802900654	1.0671641791044777	2.5689655172413794	0.38926174496644295	10.624777928986019	846.4342392382464	100.97706320525111	0.23087248322147652	0.10335570469798658	0.8055555555555556	6.354838709677419	142.0	46.0	2.0	72.0	5.0	0.0	69.0	59.0	3.0	3.0	0.0	18.0	152.0	6.0	0.0	0.0	8.0	2.0	41.0	23.0	53.0	1.0	1.0	4.0	0.0	28.0	0.0	56.0	13.0	17.0	14.0	36.0	6.0	1.0	0.0	4.0	6.0	6.0	6.0	36.0	0.09663923663055587	2.3122171945701355	0.7129861023940838	34.0	No
3870.0	3143.0	740.0	0.4695121951219512	0.09268292682926829	4.0	3.779268292682927	27.0	0.0	0.37037037037037035	15.0	27.40740740740741	216.0	0.4975609756097561	12.422422422422423	72.46621121121123	9.960510510510513	7.663137137137137	12.0	8.626192665926032	37.67767767767768	38.65578142144474	1.1218637992831542	3.425925925925926	0.2918918918918919	7.940317918613124	1726.6009298982501	49.33195791211059	0.1445945945945946	0.062162162162162166	0.75	5.16	158.0	35.0	6.0	82.0	0.0	0.0	92.0	58.0	4.0	3.0	0.0	15.0	136.0	6.0	22.0	0.0	1.0	1.0	62.0	15.0	41.0	0.0	0.0	6.0	0.0	22.0	0.0	32.0	62.0	19.0	16.0	22.0	7.0	1.0	0.0	14.0	12.0	2.0	10.0	38.0	0.16120177306458555	1.8099547511312224	0.9098613766380614	33.0	No
4406.0	3556.0	881.0	0.5650048875855328	0.09970674486803519	1.0	3.4349951124144673	62.0	0.1774193548387097	0.04838709677419355	13.0	14.209677419354838	245.0	0.4780058651026393	8.453450990443411	85.34180284500754	4.8859399143202396	7.764557661748014	4.0	7.886649535280233	25.787429973270843	39.22252918283308	1.0157894736842106	3.595918367346939	0.27809307604994327	8.254259726482811	1984.2013888888887	54.79548594007669	0.12485811577752554	0.07150964812712826	0.7222222222222222	4.178571428571429	217.0	30.0	5.0	50.0	0.0	0.0	95.0	86.0	1.0	1.0	0.0	10.0	190.0	13.0	17.0	0.0	0.0	10.0	84.0	22.0	56.0	1.0	0.0	3.0	0.0	30.0	0.0	53.0	68.0	30.0	11.0	44.0	11.0	2.0	0.0	8.0	16.0	0.0	15.0	32.0	0.14995347631894704	0.8303167420814486	1.0787863750741007	40.0	No
3866.0	3125.0	774.0	0.5816777041942605	0.11589403973509933	1.0	3.3984547461368653	62.0	0.1935483870967742	0.016129032258064516	13.0	12.483870967741936	319.0	0.4249448123620309	7.267450195882304	86.50108027006755	4.295505543052432	8.41740542635659	3.0	7.1029339738359605	26.049762440610152	53.17113813806598	1.0163398692810457	2.426332288401254	0.41214470284237725	11.466218217298952	758.9871899587473	130.89625181020529	0.24160206718346253	0.1524547803617571	0.8055555555555556	4.27027027027027	150.0	35.0	5.0	57.0	0.0	2.0	76.0	80.0	2.0	3.0	0.0	2.0	178.0	7.0	9.0	0.0	0.0	3.0	57.0	36.0	58.0	3.0	1.0	5.0	0.0	14.0	0.0	24.0	76.0	16.0	11.0	17.0	6.0	4.0	0.0	3.0	22.0	0.0	28.0	37.0	0.16673383029120925	2.4208144796380093	1.1357634591954973	47.0	No
4534.0	3700.0	849.0	0.5466143277723258	0.11579980372914622	1.0	3.5593719332679097	54.0	0.037037037037037035	0.037037037037037035	16.0	15.722222222222221	318.0	0.4072620215897939	9.257086768747547	82.66069002748334	5.635659599528857	8.526557793482528	6.0	7.793537801064561	29.620926580290536	49.61130998734307	1.2738461538461539	2.669811320754717	0.3745583038869258	10.913731746567827	760.6487766538395	114.28683795492206	0.2061248527679623	0.127208480565371	0.8055555555555556	4.36231884057971	175.0	13.0	8.0	64.0	4.0	1.0	101.0	83.0	2.0	3.0	0.0	6.0	209.0	6.0	37.0	0.0	0.0	0.0	74.0	27.0	45.0	1.0	0.0	9.0	0.0	27.0	1.0	40.0	69.0	29.0	5.0	13.0	19.0	3.0	0.0	1.0	37.0	2.0	7.0	40.0	0.1860736813965806	3.108597285067873	0.9429195132388275	30.0	No
4444.0	3596.0	865.0	0.5187436676798379	0.10233029381965553	4.0	3.602836879432624	61.0	0.06557377049180328	0.01639344262295082	9.0	14.180327868852459	334.0	0.47112462006079026	8.770397043494741	83.68451056571593	5.109807637638589	6.877196863451152	5.0	7.81261533590308	25.85662844688714	51.3684182944538	1.0584795321637428	2.589820359281437	0.3861271676300578	11.356340695331367	700.8388743932891	119.85867215309752	0.22196531791907514	0.10635838150289018	0.7777777777777778	4.648648648648648	183.0	36.0	7.0	75.0	2.0	0.0	91.0	72.0	2.0	3.0	0.0	11.0	171.0	9.0	12.0	0.0	0.0	3.0	78.0	20.0	53.0	3.0	0.0	7.0	0.0	34.0	0.0	40.0	51.0	30.0	15.0	30.0	17.0	2.0	0.0	11.0	16.0	1.0	12.0	40.0	0.10762679671863032	0.2533936651583719	0.7822272760962421	40.0	No
2347.0	1891.0	462.0	0.5532319391634981	0.11406844106463879	1.0	3.541825095057034	22.0	0.045454545454545456	0.22727272727272727	14.0	21.0	197.0	0.4695817490494297	11.690043290043292	80.22779220779222	7.286147186147186	7.3097666666666665	8.0	8.575989854853784	33.98701298701299	47.16702501652503	0.9193548387096774	2.3451776649746194	0.4264069264069264	9.165269472424939	773.4945830183926	83.36818590214816	0.24242424242424243	0.09740259740259741	0.7777777777777778	5.708333333333333	94.0	15.0	3.0	44.0	1.0	0.0	40.0	42.0	1.0	1.0	0.0	6.0	87.0	12.0	3.0	0.0	1.0	1.0	39.0	11.0	39.0	0.0	0.0	4.0	0.0	14.0	0.0	23.0	20.0	10.0	5.0	25.0	11.0	2.0	0.0	6.0	7.0	2.0	3.0	31.0	0.10178720315300697	-3.9140271493212673	0.32168103431260353	32.0	No
4313.0	3466.0	854.0	0.5355303810504635	0.08856848609680741	1.0	3.513903192584964	53.0	0.1320754716981132	0.11320754716981132	10.0	16.11320754716981	314.0	0.4325437693099897	8.365657726127877	84.77962595554774	5.437242278290839	7.874754906985993	5.0	7.771483598077405	26.18346515841103	48.834304481873424	1.263157894736842	2.7197452229299364	0.36768149882903983	10.744858800017733	891.362242570213	103.79989157776043	0.20960187353629978	0.1053864168618267	0.7777777777777778	4.191011235955056	181.0	35.0	7.0	71.0	1.0	1.0	104.0	70.0	2.0	0.0	0.0	8.0	219.0	8.0	38.0	0.0	1.0	2.0	63.0	22.0	54.0	1.0	0.0	8.0	0.0	0.0	0.0	29.0	69.0	20.0	19.0	31.0	13.0	4.0	0.0	6.0	19.0	1.0	8.0	30.0	0.11826361620988324	1.764705882352942	0.8699168555883299	40.0	No
1467.0	1161.0	307.0	0.5873493975903614	0.09036144578313253	3.0	3.4487951807228914	6.0	0.0	0.8333333333333334	55.0	51.166666666666664	139.0	0.5271084337349398	22.551357220412598	52.113211183496205	18.70180781758958	9.054627252985885	22.0	10.125756701596842	60.938653637350704	44.1921425112661	1.0608695652173914	2.20863309352518	0.4527687296416938	7.933149022941359	952.8848295834263	62.185628974716906	0.254071661237785	0.11074918566775244	0.75	4.909090909090909	62.0	23.0	2.0	31.0	0.0	0.0	30.0	19.0	2.0	0.0	0.0	1.0	70.0	1.0	4.0	0.0	0.0	1.0	20.0	6.0	24.0	2.0	0.0	3.0	0.0	6.0	0.0	16.0	25.0	6.0	5.0	3.0	7.0	2.0	0.0	5.0	6.0	0.0	2.0	34.0	0.07791244890309623	0.018099547511312153	0.4016049040748453	30.0	No
4741.0	3894.0	867.0	0.55396370582617	0.1384909264565425	1.0	3.6456542502387776	47.0	0.06382978723404255	0.10638297872340426	17.0	18.4468085106383	363.0	0.396370582617001	10.838931016712067	75.0187557976883	7.3784191023092625	8.86775927998233	8.0	9.19554048950997	35.17114530417925	55.88016328016043	1.3639344262295081	2.3884297520661155	0.4186851211072664	12.328126336225539	646.0622892283277	157.86298195748887	0.2687427912341407	0.1787773933102653	0.7777777777777778	4.298701298701299	183.0	36.0	7.0	91.0	1.0	1.0	85.0	82.0	0.0	2.0	0.0	6.0	222.0	4.0	40.0	0.0	1.0	0.0	54.0	24.0	41.0	2.0	0.0	12.0	0.0	33.0	0.0	47.0	71.0	20.0	12.0	16.0	17.0	6.0	0.0	4.0	50.0	0.0	19.0	38.0	0.14594561660514302	2.0	0.7605778062246404	40.0	No
4704.0	3872.0	859.0	0.5244140625	0.1318359375	1.0	3.7265625	56.0	0.03571428571428571	0.07142857142857142	12.0	15.339285714285714	372.0	0.408203125	9.535015799101947	74.16504292782307	6.725499542657577	8.606769782138699	7.0	8.634040054169528	31.055234491934144	57.848863790812466	1.255663430420712	2.3091397849462365	0.4330616996507567	12.692476207189891	529.630324638769	169.36891901905898	0.2770663562281723	0.16065192083818394	0.8055555555555556	4.791044776119403	168.0	51.0	9.0	67.0	1.0	0.0	99.0	97.0	4.0	1.0	0.0	5.0	201.0	4.0	29.0	0.0	0.0	2.0	52.0	18.0	66.0	3.0	0.0	9.0	0.0	22.0	1.0	37.0	73.0	20.0	13.0	17.0	8.0	1.0	0.0	2.0	29.0	0.0	15.0	40.0	0.16642092168161876	4.255656108597285	1.0201194424024487	45.0	No
3531.0	2875.0	686.0	0.5410036719706243	0.09179926560587515	1.0	3.4761321909424723	60.0	0.25	0.0	5.0	11.433333333333334	280.0	0.401468788249694	6.614149659863947	91.63832993197279	3.3179795918367354	8.507864470359571	3.0	6.588339656340683	22.366277939747327	50.793888980412156	1.31496062992126	2.45	0.40816326530612246	10.690449676496975	769.8865149981353	114.98944405348348	0.2434402332361516	0.13702623906705538	0.75	3.6436781609195403	167.0	25.0	2.0	48.0	4.0	0.0	71.0	64.0	1.0	3.0	0.0	4.0	186.0	4.0	20.0	0.0	0.0	5.0	33.0	9.0	43.0	0.0	0.0	5.0	0.0	22.0	0.0	37.0	59.0	16.0	15.0	31.0	9.0	1.0	0.0	8.0	19.0	0.0	20.0	35.0	0.2222027045426081	4.183257918552036	1.1600928200459968	45.0	No
4610.0	3762.0	870.0	0.506268081002893	0.08968177434908389	1.0	3.5602700096432014	52.0	0.07692307692307693	0.1346153846153846	13.0	16.73076923076923	344.0	0.39344262295081966	9.35897435897436	81.81809681697612	6.003735632183908	8.223277188328911	7.0	8.263242389622931	27.420424403183024	52.68662248593226	1.5031645569620253	2.5290697674418605	0.3954022988505747	11.66269226227794	679.072861594482	134.07896508019755	0.24022988505747125	0.11954022988505747	0.8055555555555556	4.296296296296297	176.0	7.0	10.0	70.0	3.0	1.0	115.0	58.0	2.0	2.0	0.0	15.0	247.0	3.0	37.0	0.0	4.0	4.0	35.0	38.0	65.0	2.0	0.0	1.0	0.0	30.0	0.0	52.0	53.0	17.0	26.0	17.0	11.0	7.0	0.0	2.0	23.0	0.0	15.0	45.0	0.22771316865267816	3.7126696832579187	1.1747541919026097	45.0	No
4731.0	3899.0	883.0	0.529467680608365	0.11311787072243346	1.0	3.6425855513307983	80.0	0.3375	0.025	5.0	11.0375	395.0	0.37927756653992395	7.404807474518687	86.60045392129109	3.922326019252548	8.171694994337486	4.0	7.117808014507956	24.51428369195923	60.52778479252504	1.1700879765395895	2.2354430379746835	0.44733861834654587	13.292808365687275	447.2929667734862	190.45808347102832	0.28199320498301245	0.1438278595696489	0.8333333333333334	3.8846153846153846	180.0	14.0	16.0	73.0	1.0	0.0	74.0	92.0	2.0	3.0	0.0	7.0	212.0	9.0	35.0	0.0	0.0	2.0	72.0	13.0	67.0	2.0	2.0	11.0	1.0	26.0	0.0	34.0	48.0	27.0	16.0	40.0	15.0	5.0	0.0	11.0	39.0	2.0	36.0	40.0	0.14204938919467328	2.2873303167420813	1.0282652138311514	50.0	No
2335.0	1892.0	449.0	0.5321637426900585	0.11306042884990253	1.0	3.6296296296296298	23.0	0.0	0.13043478260869565	9.0	19.52173913043478	183.0	0.4619883040935672	11.283083180013557	69.07032342403409	8.475148639488719	7.769811668441948	8.0	10.848893137575418	32.4393337852232	44.537177928703485	1.15	2.453551912568306	0.40757238307349664	8.636303960749059	866.9284049921798	71.9219694559338	0.22494432071269488	0.11581291759465479	0.6944444444444444	5.2	90.0	14.0	11.0	48.0	0.0	0.0	54.0	34.0	0.0	0.0	0.0	5.0	91.0	6.0	0.0	0.0	0.0	2.0	19.0	6.0	42.0	2.0	0.0	1.0	0.0	19.0	2.0	28.0	25.0	12.0	2.0	17.0	6.0	2.0	0.0	4.0	2.0	0.0	0.0	50.0	0.08796627152947317	1.3303167420814486	0.47253172571063207	39.0	No
1940.0	1581.0	375.0	0.5537757437070938	0.13729977116704806	1.0	3.5606407322654463	27.0	0.07407407407407407	0.037037037037037035	12.0	13.88888888888889	189.0	0.41647597254004576	8.542222222222223	80.6145777777778	5.465600000000002	8.451842222222222	5.0	8.515128840125781	29.88888888888889	54.178455503324	1.0127388535031847	1.9841269841269842	0.504	9.759918032442691	531.0348991667673	111.90019354838711	0.312	0.15733333333333333	0.7777777777777778	3.975	89.0	10.0	5.0	24.0	1.0	1.0	38.0	33.0	0.0	2.0	0.0	3.0	86.0	2.0	11.0	0.0	0.0	1.0	26.0	9.0	31.0	0.0	1.0	6.0	0.0	6.0	0.0	17.0	36.0	8.0	8.0	10.0	10.0	2.0	0.0	4.0	16.0	0.0	9.0	39.0	0.13753745421692298	1.7579185520362	1.0511948922717582	33.0	No
2939.0	2394.0	568.0	0.545968882602546	0.08486562942008487	1.0	3.350777934936351	30.0	0.06666666666666667	0.2	9.0	18.933333333333334	185.0	0.3451202263083451	8.840938967136152	86.48492018779345	5.899985915492959	9.329272910798121	7.0	6.42735559955562	29.496713615023474	38.94144918136172	1.6372549019607843	3.0702702702702704	0.3257042253521127	7.7624275642443745	1543.1301652892562	55.61420907954254	0.15845070422535212	0.09859154929577464	0.6944444444444444	3.227272727272727	105.0	21.0	4.0	36.0	0.0	0.0	53.0	59.0	1.0	0.0	0.0	3.0	201.0	4.0	56.0	0.0	0.0	0.0	50.0	21.0	24.0	1.0	0.0	9.0	1.0	0.0	0.0	9.0	56.0	15.0	5.0	12.0	8.0	4.0	0.0	8.0	25.0	0.0	21.0	38.0	0.11993164813445412	3.8710407239819	1.023025375240627	33.0	No
2406.0	1929.0	482.0	0.5591397849462365	0.07168458781362007	2.0	3.399641577060932	43.0	0.13953488372093023	0.0	7.0	11.209302325581396	208.0	0.44265232974910396	6.226459519444177	88.91772411463863	3.6417938820804814	6.878746955514813	2.0	6.503187473535588	19.508057512303388	48.438271836089115	1.1243523316062176	2.3173076923076925	0.4315352697095436	9.47414038842496	691.1087148318793	91.39728018899356	0.24273858921161826	0.0912863070539419	0.8055555555555556	4.235294117647059	98.0	18.0	4.0	35.0	1.0	0.0	62.0	31.0	1.0	1.0	0.0	10.0	117.0	2.0	10.0	0.0	2.0	2.0	49.0	9.0	33.0	2.0	0.0	4.0	0.0	11.0	0.0	27.0	30.0	13.0	2.0	18.0	8.0	2.0	0.0	2.0	10.0	0.0	6.0	33.0	0.13822225901029667	-1.255656108597286	0.774514615577339	34.0	No
2608.0	2055.0	554.0	0.5904605263157895	0.08223684210526316	2.0	3.320723684210526	28.0	0.0	0.10714285714285714	16.0	19.785714285714285	182.0	0.49835526315789475	8.925116039195462	86.88174187725633	6.056392470345539	7.126030273336772	6.0	5.985473137389441	28.81098504383703	38.92305089653335	1.0267857142857142	3.043956043956044	0.3285198555956679	7.73243905364999	1808.867183759456	48.86114669461589	0.16425992779783394	0.0703971119133574	0.7222222222222222	4.541666666666667	130.0	27.0	7.0	64.0	0.0	0.0	60.0	32.0	1.0	1.0	0.0	4.0	103.0	5.0	9.0	0.0	0.0	1.0	49.0	5.0	38.0	1.0	1.0	3.0	0.0	27.0	0.0	29.0	51.0	21.0	5.0	12.0	12.0	0.0	0.0	6.0	5.0	0.0	3.0	42.0	0.07947798285634008	0.737556561085972	0.5954669593096719	40.0	No
1670.0	1352.0	327.0	0.5601092896174863	0.1092896174863388	3.0	3.639344262295082	13.0	0.0	0.15384615384615385	23.0	25.153846153846153	153.0	0.4672131147540984	13.11964243707363	74.4543048694425	9.12336391437309	9.036852481768996	10.0	8.617729084823388	37.386262055986826	46.973319190513244	1.16793893129771	2.1372549019607843	0.46788990825688076	8.460919333222765	712.6552227903579	75.28993989243912	0.27522935779816515	0.14678899082568808	0.6944444444444444	4.64	67.0	16.0	4.0	25.0	0.0	0.0	46.0	15.0	0.0	1.0	0.0	2.0	72.0	4.0	10.0	0.0	0.0	0.0	23.0	13.0	23.0	3.0	2.0	6.0	0.0	5.0	0.0	9.0	28.0	12.0	4.0	9.0	5.0	1.0	0.0	2.0	18.0	0.0	4.0	30.0	0.10793539274300516	-1.1719457013574655	0.6134218816115404	33.0	No
3374.0	2720.0	676.0	0.5836575875486382	0.0959792477302205	3.0	3.4798962386511025	30.0	0.0	0.23333333333333334	13.0	22.533333333333335	256.0	0.5006485084306096	11.261854043392507	75.9610039447732	8.262201183431955	8.00091368836292	8.0	8.648137234880735	33.480078895463514	46.910899389727575	0.95	2.640625	0.378698224852071	9.846153846153847	854.4308820494913	88.98326289095519	0.20857988165680474	0.10502958579881656	0.75	5.4523809523809526	149.0	29.0	5.0	50.0	0.0	0.0	80.0	59.0	4.0	3.0	0.0	6.0	126.0	5.0	7.0	0.0	0.0	2.0	73.0	19.0	33.0	1.0	0.0	8.0	0.0	28.0	0.0	44.0	36.0	17.0	3.0	27.0	22.0	1.0	0.0	7.0	14.0	0.0	2.0	37.0	0.12677884776592863	2.142533936651584	0.8370178439195148	33.0	No
2672.0	2184.0	504.0	0.5357142857142857	0.11525974025974026	1.0	3.491883116883117	42.0	0.2619047619047619	0.0	12.0	12.0	216.0	0.35714285714285715	7.6571428571428575	88.73714285714287	3.8634126984126986	8.586481746031748	4.0	6.655083550727371	26.08730158730159	48.74386169093535	1.4385026737967914	2.3333333333333335	0.42857142857142855	9.621404708847278	600.9477804995307	99.0	0.23214285714285715	0.11507936507936507	0.6666666666666666	3.5384615384615383	104.0	4.0	3.0	36.0	0.0	0.0	45.0	53.0	1.0	4.0	0.0	9.0	150.0	3.0	40.0	0.0	0.0	0.0	32.0	22.0	28.0	1.0	0.0	1.0	0.0	9.0	0.0	21.0	34.0	17.0	5.0	16.0	11.0	0.0	0.0	5.0	21.0	0.0	23.0	37.0	0.14317197068748055	2.0837104072398187	0.6354350291599726	40.0	No
3148.0	2545.0	609.0	0.5101744186046512	0.10901162790697674	4.0	3.629360465116279	30.0	0.03333333333333333	0.16666666666666666	15.0	20.3	269.0	0.44476744186046513	10.550213464696224	80.09848029556652	7.130284072249591	8.506614811165846	8.0	8.344100000000001	32.615270935960595	53.45521944437509	1.2044444444444444	2.2639405204460967	0.44170771756978655	10.900430084463299	593.3293816594139	120.21725103834638	0.2660098522167488	0.15599343185550082	0.75	4.957446808510638	126.0	25.0	4.0	68.0	1.0	1.0	48.0	55.0	0.0	3.0	0.0	10.0	151.0	5.0	21.0	0.0	0.0	0.0	25.0	18.0	47.0	2.0	0.0	2.0	0.0	14.0	0.0	29.0	34.0	21.0	11.0	23.0	8.0	1.0	0.0	5.0	17.0	1.0	11.0	35.0	0.16638525329950227	2.2194570135746607	0.8237834735158662	36.0	No
3270.0	2618.0	669.0	0.553475935828877	0.08689839572192513	1.0	3.446524064171123	29.0	0.0	0.13793103448275862	22.0	23.06896551724138	261.0	0.5	11.559424771918975	77.19578475336324	8.223040049481988	7.613007685170867	8.0	8.216663640201805	32.78495953816814	48.146043503290336	1.2256637168141593	2.5632183908045976	0.3901345291479821	10.090842983003121	850.8834350255114	93.33968609865472	0.2227204783258595	0.10612855007473841	0.8333333333333334	5.690476190476191	122.0	29.0	3.0	58.0	1.0	0.0	76.0	76.0	2.0	3.0	0.0	8.0	147.0	14.0	2.0	0.0	3.0	4.0	39.0	23.0	36.0	1.0	1.0	3.0	0.0	20.0	0.0	33.0	32.0	8.0	10.0	26.0	13.0	2.0	0.0	5.0	6.0	2.0	3.0	30.0	0.12279542844974208	-0.9570135746606336	0.6050669649689899	37.0	No
3884.0	3132.0	781.0	0.5830546265328874	0.09698996655518395	2.0	3.4381270903010033	40.0	0.05	0.175	17.0	19.525	310.0	0.47491638795986624	10.47325224071703	79.56104305377724	7.012714148527529	7.334325403329065	7.0	8.841846274778883	30.66456466069142	51.27024031348129	1.2437275985663083	2.5193548387096776	0.3969270166453265	11.092672137949954	631.1677631578948	117.16931583711882	0.23687580025608196	0.11139564660691421	0.7777777777777778	4.636363636363637	141.0	30.0	5.0	59.0	0.0	0.0	97.0	79.0	1.0	4.0	0.0	5.0	183.0	11.0	12.0	0.0	2.0	1.0	73.0	28.0	33.0	2.0	0.0	5.0	0.0	24.0	0.0	41.0	13.0	17.0	3.0	47.0	20.0	2.0	0.0	15.0	23.0	0.0	14.0	36.0	0.18637899279750222	2.8099547511312215	0.9318421492233953	40.0	No
3092.0	2512.0	580.0	0.5477239353891337	0.12481644640234948	1.0	3.619676945668135	43.0	0.023255813953488372	0.0	12.0	13.488372093023257	280.0	0.42290748898678415	8.429831595829993	83.45602646351246	4.969775461106657	7.5179715316760225	5.0	7.738981096181357	28.143544506816358	58.721411678565225	1.6045197740112995	2.0714285714285716	0.4827586206896552	11.626367179523596	659.0002100399075	153.42068965517248	0.33448275862068966	0.15	0.7777777777777778	4.921568627450981	113.0	18.0	6.0	77.0	4.0	0.0	67.0	48.0	2.0	2.0	0.0	4.0	149.0	3.0	16.0	0.0	0.0	0.0	32.0	10.0	18.0	1.0	1.0	7.0	0.0	17.0	0.0	18.0	52.0	19.0	13.0	6.0	5.0	1.0	0.0	2.0	11.0	1.0	4.0	30.0	0.13617059733140566	3.7986425339366514	0.9649213703857862	33.0	No
3109.0	2482.0	627.0	0.5058823529411764	0.09705882352941177	4.0	3.6	39.0	0.05128205128205128	0.10256410256410256	17.0	16.076923076923077	206.0	0.5117647058823529	9.23778677462888	84.05854987118147	5.528803827751197	6.574505496258128	5.0	8.055295364500962	26.603238866396758	40.406441112786645	1.0643776824034334	3.0436893203883497	0.32854864433811803	8.226847557457978	1348.976510482414	54.65925664950543	0.15629984051036683	0.07974481658692185	0.7777777777777778	5.6923076923076925	133.0	24.0	3.0	58.0	1.0	0.0	78.0	57.0	3.0	3.0	0.0	9.0	118.0	9.0	0.0	0.0	1.0	2.0	35.0	20.0	38.0	5.0	0.0	5.0	0.0	13.0	0.0	46.0	9.0	21.0	9.0	42.0	6.0	3.0	0.0	10.0	3.0	0.0	1.0	31.0	0.08564063531370515	-2.142533936651583	0.41368385524186757	37.0	No
2589.0	2097.0	500.0	0.5445205479452054	0.0821917808219178	3.0	3.5222602739726026	31.0	0.03225806451612903	0.0	11.0	16.129032258064516	242.0	0.4195205479452055	8.211612903225806	85.39083225806453	5.355922580645164	7.4366	6.0	7.941651935203636	25.729032258064514	56.27174236367585	1.1081081081081081	2.0661157024793386	0.484	10.822569011098981	394.64234415397874	132.56347286821705	0.308	0.122	0.7222222222222222	4.2727272727272725	92.0	22.0	5.0	52.0	0.0	0.0	45.0	53.0	3.0	2.0	0.0	5.0	121.0	5.0	5.0	0.0	0.0	1.0	42.0	17.0	31.0	2.0	0.0	4.0	0.0	11.0	0.0	24.0	31.0	7.0	11.0	13.0	6.0	0.0	0.0	2.0	11.0	1.0	7.0	40.0	0.11795000492290268	1.893665158371041	0.5994242821004956	42.0	No
1986.0	1592.0	379.0	0.5193621867881549	0.12072892938496584	1.0	3.5649202733485192	29.0	0.13793103448275862	0.06896551724137931	8.0	13.068965517241379	165.0	0.46924829157175396	8.288272222727686	81.06762532981533	5.198717132199075	7.367728605222455	4.0	6.803924133723015	27.053134382676735	45.29778421307513	1.13013698630137	2.296969696969697	0.43535620052770446	8.475480699468983	738.1037142518096	73.67996818977635	0.25065963060686014	0.09234828496042216	0.75	4.666666666666667	74.0	10.0	1.0	22.0	0.0	0.0	41.0	48.0	1.0	0.0	0.0	3.0	81.0	9.0	4.0	0.0	1.0	0.0	28.0	15.0	25.0	1.0	1.0	3.0	0.0	12.0	0.0	16.0	2.0	14.0	4.0	24.0	14.0	1.0	0.0	6.0	5.0	0.0	1.0	32.0	0.09595380890516514	-0.07692307692307665	0.5063520107580954	40.0	No
3023.0	2456.0	577.0	0.5367316341829086	0.12143928035982009	1.0	3.6191904047976013	34.0	0.029411764705882353	0.058823529411764705	15.0	16.970588235294116	251.0	0.4257871064467766	9.838495259455602	76.85872642471202	6.75504587623611	8.309437017025182	7.0	9.088552180705676	31.00871648486084	51.675352373702104	1.173913043478261	2.298804780876494	0.43500866551126516	10.449266722757514	679.4208546089761	111.69914992929367	0.2668977469670711	0.14211438474870017	0.8333333333333334	5.309523809523809	126.0	35.0	4.0	39.0	3.0	2.0	52.0	67.0	1.0	2.0	0.0	6.0	121.0	13.0	7.0	0.0	0.0	1.0	18.0	19.0	35.0	2.0	2.0	2.0	0.0	25.0	0.0	37.0	29.0	14.0	11.0	21.0	14.0	7.0	0.0	4.0	11.0	0.0	4.0	36.0	0.12557031615219336	1.3642533936651589	0.8069125927687875	40.0	No
1768.0	1443.0	326.0	0.5176151761517616	0.14363143631436315	3.0	3.850948509485095	22.0	0.0	0.045454545454545456	9.0	14.818181818181818	159.0	0.44986449864498645	10.835248187395429	78.64853318460682	5.97068600111545	7.180745621862799	6.0	9.095868883498916	31.075850529838263	49.47842366848667	1.3245614035087718	2.050314465408805	0.48773006134969327	8.806195532385209	580.6451612903226	85.67548032768819	0.26380368098159507	0.11349693251533742	0.7222222222222222	5.208333333333333	66.0	11.0	2.0	35.0	1.0	0.0	40.0	21.0	0.0	5.0	0.0	4.0	80.0	3.0	4.0	0.0	0.0	0.0	23.0	7.0	15.0	2.0	1.0	1.0	0.0	6.0	0.0	13.0	14.0	12.0	6.0	13.0	8.0	3.0	0.0	3.0	4.0	0.0	1.0	36.0	0.11376490191425863	0.29411764705882426	0.6607702409151939	38.0	No
