numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score
849	701	152	0.461538462	0.189349112	4	4.071005917	8	0.125	0.125	20	19	99	0.455621302	12.33684211	66.21578947	8.743684211	8.422518421	9	10.9516	40.05263158	61.34354019	2.025	0.651315789	8.029960346	565.8669081	102.8034384	0.453947368	2.271099896	0.611111111	4.416666667	0.190789474	2	0	25	1	0	23	12	0	1	0	4	39	1	2	0	1	0	5	0	6	0	0	1	0	6	0	10	5	4	6	3	1	1	0	0	4	0	9	2	0.228858796	6	0.35711364	3
1002	817	187	0.476190476	0.114285714	4	3.8	15	0.066666667	0	17	12.46666667	92	0.385714286	8.40912656	88.31823173	4.037775401	8.223456292	5	8.021203637	25.30089127	41.1386296	1.673076923	0.49197861	6.727706302	1073.096831	50.02645652	0.299465241	2.266944515	0.611111111	5	0.181818182	7	1	24	0	2	15	15	0	0	0	5	48	2	6	0	1	0	8	1	9	0	0	0	0	12	0	17	10	2	2	2	1	2	0	0	9	0	2	3	0.110324152	6	0.157134425	2
982	819	168	0.408839779	0.209944751	4	4.414364641	7	0	0.142857143	26	24	95	0.408839779	15.79047619	55.07142857	11.5402381	9.338328571	13	13.2567167	46.61904762	48.57132399	2.3	0.56547619	7.329409123	604.9993962	66.59837736	0.303571429	2.391701924	0.583333333	6.1	0.18452381	2	0	22	2	0	28	17	1	0	0	5	45	1	3	0	0	0	3	0	6	0	0	1	0	5	0	9	6	6	4	3	3	0	0	1	7	0	6	3	0.274982272	6	0.30612895	3
1053	875	179	0.42408377	0.230366492	3	4.497382199	7	0	0.142857143	20	25.57142857	94	0.418848168	16.93248204	49.49005587	12.70911413	9.668306544	14	13.48433201	50.15243416	44.32132223	2.279069767	0.525139665	7.025889872	1296.944813	55.46092672	0.346368715	2.690766334	0.5	6.75	0.173184358	1	0	28	0	0	25	16	0	0	0	1	47	1	1	0	0	0	2	0	10	0	0	0	0	15	0	12	9	7	2	1	0	1	0	2	5	0	3	2	0.283488468	6	0.321553321	3
946	773	176	0.441489362	0.175531915	4	4.058510638	4	0	1	42	44	89	0.494680851	23.05454545	43.92727273	18.06318182	8.779525	21	14.90622815	62.75	41.73991547	1.97826087	0.505681818	6.708627417	909.8639456	48.62682863	0.272727273	1.809068067	0.611111111	11.75	0.204545455	1	3	25	1	0	26	11	0	0	0	7	40	2	1	0	0	2	6	0	4	0	0	0	0	11	0	15	8	4	7	1	1	2	0	1	7	0	0	2	0.303351237	6	0.220039813	2
1001	833	171	0.475935829	0.213903743	3	4.363636364	6	0	0.666666667	32	28.5	100	0.422459893	18.65146199	44.82328947	14.0875731	10.03641579	15	15.90318901	51.89181287	51.80516437	2.022222222	0.584795322	7.647191129	827.9079861	77.01177827	0.374269006	3.058876452	0.638888889	6.111111111	0.175438596	4	1	26	1	0	24	8	0	1	0	2	48	0	3	0	1	0	2	0	12	0	1	0	0	7	0	9	5	3	6	3	4	2	0	1	7	0	3	3	0.142758274	6	0.337508259	3
929	763	170	0.432432432	0.145945946	4	4.043243243	6	0	0.333333333	18	28.33333333	105	0.432432432	15.80392157	56.15313725	12.46588235	9.221539216	14	13.2950065	44.21568627	57.27078797	1.259259259	0.617647059	8.053132383	508.7736496	92.29072398	0.429411765	2.300894967	0.583333333	7.555555556	0.211764706	5	3	24	1	0	14	14	0	0	0	3	34	0	0	0	1	0	6	0	10	1	1	2	0	14	0	19	9	4	2	0	2	2	0	0	2	0	2	4	0.394960832	6	0.314611804	3
710	580	133	0.48951049	0.174825175	4	3.965034965	8	0.125	0	10	16.625	82	0.412587413	11.76278195	74.82829417	6.952396617	8.378919549	7	10.68635297	35.42199248	51.85678338	1.787878788	0.616541353	7.11030175	576.8306361	70.87807755	0.436090226	2.167774924	0.555555556	5.875	0.142857143	4	1	23	0	0	14	10	0	2	0	2	34	3	1	0	1	0	10	0	4	0	0	0	0	4	0	5	4	3	0	4	3	0	0	1	6	0	2	3	0.168561855	6	0.193125694	1
1232	1033	208	0.453389831	0.203389831	3	4.313559322	12	0.083333333	0	20	17.33333333	121	0.368644068	14.04871795	53.39358974	10.11807692	9.658348718	10	12.4579756	40.41025641	55.21358037	1.960784314	0.581730769	8.389840468	720.6049149	95.47071176	0.413461538	3.258863653	0.555555556	5.428571429	0.177884615	3	4	33	2	0	27	20	0	1	0	7	53	0	3	0	0	1	2	0	12	0	0	0	0	8	0	17	7	4	5	2	2	0	0	0	4	1	6	3	0.418771805	6	0.487983814	3
493	410	88	0.49	0.19	1	4.01	4	0	0	25	22	63	0.38	14.70909091	62.41181818	10.01954545	10.46951818	11	12.16174496	43.59090909	62.19511349	2.15	0.715909091	6.715822565	637.1191136	90.20454545	0.488636364	2.984810029	0.5	7.2	0.181818182	0	1	17	0	0	11	9	0	0	0	3	23	0	2	0	1	0	3	0	1	0	0	0	0	3	0	4	5	1	3	2	1	0	0	2	7	0	4	3	0.335904469	6	0.380596997	2
1057	872	189	0.433497537	0.172413793	4	4.18226601	8	0	0.125	21	23.625	107	0.413793103	13.89444444	60.655625	10.66819444	9.236183598	12	11.93303328	42.14351852	50.87088672	1.9375	0.566137566	7.783104752	706.9469319	74.98215899	0.365079365	2.473136089	0.555555556	5.090909091	0.19047619	5	2	27	0	0	24	19	0	0	0	5	48	3	0	0	2	0	4	0	8	0	0	2	0	9	0	12	8	3	6	3	4	1	0	0	3	0	10	3	0.337532428	6	0.396118747	4
910	750	167	0.486486486	0.135135135	3	3.978378378	8	0	0.125	16	20.875	106	0.416216216	12.9008982	64.06603668	9.509333832	9.210343114	10	10.68635297	35.84505988	60.1480295	2.588235294	0.634730539	8.202526265	605	102.0251301	0.45508982	2.940528284	0.5	6.444444444	0.149700599	4	0	28	1	0	20	17	1	0	0	3	55	0	1	0	0	0	6	0	3	0	0	0	0	5	0	6	8	2	5	0	4	3	0	0	10	1	7	2	0.178910795	6	0.197427228	2
1528	1269	262	0.438162544	0.212014134	2	4.409893993	7	0	0.571428571	29	37.42857143	135	0.424028269	21.38364231	33.87248092	17.83309706	10.67593424	20	16.6133942	60.32933479	49.49396845	2.271186441	0.515267176	8.340327853	977.7056667	77.50308048	0.332061069	3.768592586	0.611111111	8.714285714	0.148854962	3	1	42	1	0	38	28	0	1	0	4	67	0	1	0	0	1	7	0	13	0	0	1	0	15	0	15	10	7	6	0	1	1	0	2	5	0	2	4	0.295711816	6	0.39916431	4
1101	925	182	0.451456311	0.242718447	4	4.368932039	8	0	0	23	22.75	100	0.378640777	16.13296703	45.68770604	12.53854396	10.66446044	13	14.55459255	50.22252747	47.77861716	2.5	0.549450549	7.412493167	796.6759003	69.0163495	0.351648352	3.335621925	0.583333333	6.5	0.186813187	2	1	25	0	0	30	14	0	0	0	1	55	0	6	0	0	0	2	0	7	0	1	1	0	9	0	11	9	5	5	1	3	2	0	1	7	0	9	4	0.209065251	6	0.331422033	3
1102	912	195	0.464788732	0.20657277	3	4.178403756	8	0	0.125	27	24.375	110	0.450704225	14.46794872	54.10975962	11.76753205	9.299089744	12	13.22790408	46.93910256	51.15644113	2.173913043	0.564102564	7.877263614	633.106576	77.74660633	0.348717949	2.21995611	0.694444444	7.25	0.174358974	0	1	27	2	0	31	18	1	1	0	6	49	3	2	0	1	3	3	1	8	0	0	1	0	6	0	12	9	5	4	0	4	1	0	3	6	0	2	3	0.269351846	6	0.372819303	4
586	479	104	0.427272727	0.172727273	3	4.281818182	5	0	0.2	14	20.8	66	0.445454545	13.32	66.14415385	9.200846154	7.249237692	11	9.888512548	39.06923077	49.72095424	2	0.634615385	6.47183246	751.953125	60.62246964	0.461538462	1.372812946	0.472222222	6	0.134615385	2	0	14	1	0	10	10	1	0	0	0	29	2	0	0	0	0	2	0	9	0	0	0	0	8	0	5	3	1	0	3	2	0	0	2	0	1	0	3	0.10882722	6	0.17456995	1
816	681	139	0.455696203	0.215189873	4	4.215189873	9	0.111111111	0.111111111	16	15.44444444	96	0.367088608	13.0842526	54.82507594	9.449160671	9.968803437	9	12.26155622	39.9048761	68.22333822	2.303030303	0.690647482	8.142613725	407.6086957	121.8109419	0.525179856	3.053480147	0.527777778	5.153846154	0.129496403	0	1	22	1	0	20	13	0	2	0	1	42	0	3	0	0	1	3	0	12	0	0	0	0	3	0	3	5	4	4	0	2	0	0	1	7	0	2	4	0.291028429	6	0.449732308	3
196	165	32	0.457142857	0.314285714	3	4.628571429	3	0	0	14	10.66666667	28	0.342857143	11.76666667	69.10833333	6.27	10.58025417	8	9.725611199	45.04166667	91.67327201	1.714285714	0.875	4.949747468	288.0658436	107.1875	0.75	2.121320344	0.361111111	5.333333333	0.125	2	0	4	1	0	1	6	0	1	0	0	8	0	0	0	0	0	2	0	1	0	0	0	0	2	0	1	2	1	0	0	0	0	0	0	1	0	0	1	0.091557282	6	0.244488114	1
1208	997	213	0.461538462	0.183760684	3	4.170940171	11	0	0.181818182	18	19.36363636	117	0.452991453	12.62808365	64.05414853	9.135527102	8.600034955	10	11.56738548	39.55142979	50.60958898	1.618181818	0.549295775	8.016707905	836.4112034	78.32614437	0.361502347	2.603717097	0.555555556	6.727272727	0.187793427	3	2	35	2	0	26	23	0	0	0	7	46	1	0	0	0	0	5	0	10	0	0	2	0	8	0	15	7	5	3	2	8	3	0	0	2	0	0	2	0.357182177	6	0.390565906	4
1023	861	171	0.458333333	0.260416667	3	4.390625	11	0.090909091	0	14	15.54545455	110	0.333333333	13.93748006	54.50899522	9.518341308	9.947905423	9	12.56338997	44.78522063	62.4578463	1.977777778	0.643274854	8.411910242	467.248131	111.3603681	0.450292398	3.517707919	0.555555556	4.857142857	0.18128655	2	0	25	0	0	18	17	2	0	0	1	48	0	6	0	0	0	0	1	12	0	1	1	0	7	0	8	10	6	4	2	1	1	0	0	11	0	7	3	0.296443705	6	0.402520187	3
1190	994	205	0.476987448	0.19665272	1	4.10460251	12	0.25	0.166666667	2	17.08333333	131	0.317991632	13.46747967	58.67492886	9.319329268	9.490418699	9	12.4579756	40.0101626	65.89864469	2.234042553	0.63902439	9.149436875	479.8730914	135.1838827	0.463414634	3.212779361	0.638888889	5.384615385	0.170731707	3	2	28	0	1	22	29	0	1	0	8	57	2	9	0	0	0	1	0	10	0	0	1	0	6	0	13	7	3	6	3	3	1	0	0	13	0	10	4	0.188982023	6	0.353797828	3
412	339	74	0.444444444	0.148148148	3	4.12345679	4	0	0.25	10	18.5	46	0.444444444	13.34594595	70.30344595	8.049324324	7.328018919	9	9.516144504	34.71621622	41.07965352	1.37037037	0.621621622	5.347391382	909.0909091	41.36003861	0.418918919	1.394971665	0.416666667	6.25	0.27027027	1	1	10	0	0	6	4	0	0	0	2	17	0	0	0	0	0	2	0	5	0	0	1	0	5	0	6	5	2	7	0	0	0	0	0	2	0	0	3	0.224370545	6	0.233150501	1
651	540	114	0.421875	0.171875	4	4.1640625	6	0	0.166666667	14	19	86	0.421875	13.56491228	63.61842105	9.105964912	8.041619298	10	10.86419502	38.29824561	81.9318882	1.71875	0.754385965	8.05463798	251.486054	148.2907268	0.552631579	1.873171623	0.555555556	5.75	0.184210526	1	0	13	1	0	14	17	0	0	0	4	24	3	3	0	1	0	4	0	6	1	0	0	0	6	0	7	3	3	2	1	5	0	0	0	8	0	4	1	0.203348289	6	0.220759827	3
695	580	117	0.428571429	0.203007519	4	4.285714286	8	0.125	0	25	14.625	82	0.383458647	12.00384615	53.15985577	9.477852564	8.680532479	9	13.22790408	37.70192308	66.15334172	1.838709677	0.700854701	7.580902682	356.6732413	109.1931624	0.487179487	2.218800785	0.555555556	6.25	0.162393162	2	1	13	1	0	13	16	0	0	0	3	30	0	2	0	0	0	2	0	9	0	1	0	0	5	0	7	4	4	3	0	1	1	0	1	2	0	2	2	0.279354306	6	0.384400156	3
884	739	152	0.482954545	0.1875	2	4.096590909	11	0	0	18	13.81818182	100	0.3125	12.1062201	68.69244019	7.110933014	9.308197608	8	10.23097549	35.52870813	62.75727457	2.305555556	0.657894737	8.111071057	431.0249307	111.3360324	0.473684211	2.91998558	0.527777778	3.823529412	0.171052632	1	2	22	0	0	16	14	0	1	0	4	47	0	6	0	0	0	4	0	6	0	0	1	0	7	0	11	4	3	4	2	2	0	0	0	7	0	6	3	0.426225525	6	0.397817424	2
817	676	144	0.414473684	0.230263158	4	4.348684211	6	0	0.333333333	10	24	84	0.421052632	14.87777778	55.575	11.47	9.322663889	12	13.5591	48.30555556	48.26639781	1.837837838	0.583333333	7	779.2980369	62.06666667	0.395833333	2.083333333	0.527777778	6.125	0.180555556	4	0	26	0	0	18	15	0	0	0	4	39	0	0	0	1	0	3	0	6	1	1	0	0	3	0	7	7	4	4	1	3	1	0	0	3	0	6	4	0.242923584	6	0.313745125	3
527	442	87	0.432989691	0.216494845	3	4.453608247	7	0.142857143	0	20	12.42857143	71	0.350515464	11.8679803	52.24758621	9.059441708	8.971807718	8	12.28987398	36.56650246	100.3540099	1.464285714	0.816091954	7.611998997	209.4007574	175.6382902	0.620689655	2.251436323	0.5	4.375	0.206896552	1	0	12	1	0	6	10	0	0	0	2	23	1	1	0	0	1	1	0	9	0	0	0	0	3	0	4	4	3	4	0	3	0	0	0	1	0	2	3	0.258017947	6	0.3084044	3
380	316	66	0.513513514	0.216216216	3	4.148648649	4	0	0	17	16.5	42	0.405405405	12.66060606	61.90568182	8.723787879	9.239748485	9	12.60261796	40.74242424	40.89487127	2.058823529	0.636363636	5.169842621	983.3795014	41.20454545	0.348484848	1.477097892	0.472222222	5.2	0.196969697	2	1	10	0	0	11	5	0	0	0	1	15	0	4	0	0	0	2	0	2	0	0	3	0	1	0	4	1	4	0	1	3	0	0	0	3	0	2	2	0.142613318	5.8	0.126554422	1
612	509	107	0.441666667	0.2	4	4.1	4	0	0.5	18	26.75	77	0.416666667	16.30747664	57.13234813	11.93595794	9.685542991	14	13.0238668	49.17990654	68.67397955	1.53125	0.719626168	7.443870966	317.3973418	110.8224299	0.476635514	2.513514872	0.583333333	5.25	0.196261682	1	1	9	2	0	15	11	0	0	0	1	28	0	1	0	0	0	5	0	6	0	0	1	0	3	0	4	10	1	1	1	4	3	0	1	5	0	2	3	0.161932639	6	0.311067944	3
911	760	154	0.488372093	0.220930233	3	4.26744186	8	0	0.25	17	19.25	111	0.395348837	13.15454545	55.45209416	10.30711039	10.12805325	11	12.60261796	43.92532468	79.97877403	2.263157895	0.720779221	8.944634901	273.3863219	160.012987	0.538961039	3.626203338	0.527777778	6	0.181818182	4	0	20	0	0	19	16	0	1	0	1	48	0	1	0	0	1	4	0	6	0	0	0	0	8	0	6	6	5	5	3	3	2	0	0	6	0	6	2	0.175949165	6	0.296002591	3
1039	863	178	0.430051813	0.212435233	2	4.393782383	10	0	0	10	17.8	111	0.378238342	13.86157303	56.16462921	9.847505618	9.398312584	10	12.85755635	40.83370787	59.41017433	2.044444444	0.623595506	8.319801748	498.7335138	99.69616804	0.45505618	3.3728926	0.527777778	6.272727273	0.179775281	4	0	26	0	0	16	22	0	0	0	3	49	1	1	0	1	0	5	0	8	0	0	0	0	11	0	8	7	5	9	0	3	1	0	1	9	0	0	3	0.05886901	6	0.164935573	3
641	531	112	0.396825397	0.174603175	4	4.134920635	9	0	0	10	12.44444444	81	0.357142857	10.33492063	62.77174603	7.59547619	8.906155159	7	10.74609503	32.08730159	71.03935558	1.636363636	0.723214286	7.653780578	296.4268547	119.0504032	0.544642857	2.834733548	0.5	5.75	0.223214286	1	2	13	0	0	14	14	0	1	0	2	23	1	0	0	0	0	3	0	5	0	0	0	0	6	0	7	7	6	4	0	1	2	0	0	1	0	0	2	0.270023358	6	0.365930465	3
949	788	162	0.451977401	0.237288136	2	4.378531073	6	0	0.166666667	25	27	96	0.412429379	16.97283951	45.74111111	13.58691358	9.751687654	15	15.02112968	52.92592593	51.96953066	1.727272727	0.592592593	7.542472333	554.5495699	76.28282828	0.419753086	2.828427125	0.527777778	8	0.172839506	4	0	19	1	0	21	15	0	2	0	5	39	0	0	0	0	0	5	1	10	0	0	0	0	8	0	10	9	6	2	0	1	1	0	3	1	0	0	4	0.204704018	6	0.323279007	3
937	774	167	0.480662983	0.193370166	2	4.193370166	5	0	0.4	55	33.4	86	0.414364641	19.10850299	48.82022754	14.74737725	9.642481317	17	14.26529262	54.35808383	41.97660606	2.705882353	0.51497006	6.6548798	1241.820345	49.48162933	0.317365269	2.244087374	0.416666667	4.230769231	0.161676647	6	0	28	0	0	22	21	0	0	0	6	46	0	6	0	1	0	2	0	5	0	0	0	0	8	0	13	4	5	5	0	0	0	0	0	5	0	10	3	0.348934024	6	0.458256711	3
978	811	170	0.442622951	0.213114754	3	4.344262295	10	0	0.1	14	17	98	0.453551913	12.91764706	66.16352941	8.254117647	7.823464706	9	10.79355341	39.94117647	50.4090943	2.351351351	0.576470588	7.516256891	909.6952909	71.79460784	0.417647059	2.07080547	0.666666667	6.909090909	0.158823529	2	3	26	1	0	21	13	0	1	0	7	45	1	0	0	0	0	1	1	6	0	1	0	0	10	0	11	4	2	8	1	1	2	0	1	4	3	1	1	0.276399886	6	0.336737481	3
699	580	121	0.437956204	0.131386861	4	4.167883212	6	0	0.166666667	37	20.16666667	82	0.386861314	13.02534435	61.21376722	9.731198347	7.768667493	11	11.85546408	35.04269972	61.48084276	1.314285714	0.67768595	7.454545455	410.1906746	97.60415342	0.479338843	1.727272727	0.5	5.5	0.157024793	4	3	16	0	0	13	12	1	0	0	7	24	1	0	0	0	0	1	0	15	0	0	0	0	3	0	10	4	3	2	0	0	1	0	1	2	0	0	4	0.293886738	6	0.219569062	2
1086	910	178	0.429292929	0.247474747	3	4.505050505	8	0	0.125	17	22.25	98	0.368686869	16.31573034	47.37035112	12.17963483	10.06257191	13	13.62408505	49.77808989	47.53403864	2.487179487	0.550561798	7.345410552	964.2372114	66.76938202	0.348314607	2.998126756	0.527777778	8.25	0.168539326	4	1	25	0	0	21	16	0	0	0	3	53	0	1	0	1	0	1	0	8	0	0	0	0	13	0	13	7	7	2	0	1	1	0	1	3	1	0	3	0.295921338	6	0.357418475	3
1017	841	182	0.495192308	0.182692308	1	3.956730769	13	0.230769231	0	26	14	96	0.360576923	10.21538462	66.18983516	7.505164835	8.842328571	7	10.21488968	34.87912088	44.88946502	2.325	0.527472527	7.11599344	945.1795841	61.2358804	0.335164835	2.297872882	0.555555556	4.411764706	0.159340659	3	1	29	1	0	18	20	0	0	0	6	58	1	0	0	1	1	1	0	10	0	0	0	0	8	0	13	6	4	4	0	2	1	0	0	5	0	8	4	0.215258864	6	0.367469616	3
1223	1024	205	0.418918919	0.234234234	3	4.527027027	9	0	0.222222222	16	22.77777778	119	0.378378378	15.9403794	49.18092141	12.05821138	10.15798509	13	13.90115768	48.14363144	54.71458646	2.511627907	0.580487805	8.31132052	671.9398543	89.15887691	0.395121951	3.492151479	0.583333333	6	0.175609756	6	1	32	1	0	26	21	0	0	0	6	59	0	3	0	0	0	2	0	5	0	0	1	0	7	0	13	7	6	7	1	2	1	0	1	5	0	8	4	0.301504044	6	0.381873257	3
973	806	168	0.471204188	0.183246073	2	4.130890052	12	0	0	8	14	87	0.387434555	11.55238095	65.22142857	7.640238095	8.560364286	8	11.03803909	34.83333333	42.40824186	1.87804878	0.517857143	6.712195723	1036.678201	53.11871693	0.327380952	2.468853599	0.472222222	5.416666667	0.18452381	5	0	27	0	0	17	16	0	0	0	5	43	0	0	0	0	0	2	0	7	1	0	0	0	12	0	14	9	1	4	0	3	1	0	1	1	0	1	4	0.200187652	6	0.265059985	3
967	810	165	0.413407821	0.229050279	2	4.441340782	7	0	0.285714286	23	23.57142857	97	0.38547486	17.91341991	51.65181818	11.91073593	9.973279221	13	14.34871096	48.41991342	51.58651671	2.105263158	0.587878788	7.551439758	707.5962539	75.05396613	0.406060606	3.113995777	0.527777778	4.545454545	0.175757576	2	1	27	2	0	21	16	0	0	0	4	44	0	2	0	0	0	4	0	5	0	0	0	0	7	0	10	9	1	5	2	2	1	0	0	7	0	7	3	0.245112756	6	0.400431846	3
835	692	153	0.505952381	0.178571429	2	4.023809524	9	0.333333333	0	1	17	95	0.363095238	10.72156863	62.40352941	8.778562092	10.56865425	8	11.4295279	36.60784314	55.57710253	2.333333333	0.620915033	7.680294793	468.5424466	85.42934415	0.37254902	2.829582292	0.583333333	4.2	0.169934641	4	2	20	2	0	19	13	0	0	0	2	48	1	6	0	0	0	3	0	6	0	1	1	0	5	0	7	5	5	0	3	6	0	0	3	12	0	10	1	0.221498731	6	0.341416388	3
1464	1218	253	0.4375	0.227941176	2	4.400735294	9	0	0.444444444	34	28.11111111	124	0.411764706	17.88476065	50.90064119	13.14329381	9.898874352	15	13.90115768	52.61703996	45.64736916	2.603773585	0.490118577	7.795813207	1072.249354	64.07255569	0.28458498	3.017734145	0.611111111	5.733333333	0.173913043	1	2	42	0	0	38	21	1	1	0	6	72	0	6	0	1	0	5	0	4	0	0	0	0	9	0	14	11	6	7	2	4	1	0	4	12	0	7	3	0.327993097	6	0.404807802	3
490	411	81	0.433333333	0.233333333	3	4.477777778	4	0	0	24	20.25	56	0.366666667	15.01358025	50.50347222	11.2457716	9.124480247	12	13.42789981	46.17592593	54.48770431	2.117647059	0.691358025	6.222222222	713.7573964	69.68888889	0.456790123	1.555555556	0.444444444	5.2	0.135802469	3	0	13	0	0	9	13	0	0	0	3	21	1	0	0	0	0	1	0	4	0	1	0	0	1	0	5	0	3	1	0	2	0	0	1	2	1	2	3	0.147489963	6	0.268881533	2
996	815	184	0.5	0.147058824	3	3.921568627	11	0	0	9	16.72727273	88	0.421568627	10.16916996	73.99160079	7.094505929	9.014379249	7	9.800150415	33.03162055	39.42037638	2.435897436	0.47826087	6.487446071	1513.605442	44.7173913	0.266304348	1.990466408	0.666666667	5.615384615	0.163043478	1	1	34	2	0	20	12	0	0	0	4	59	2	2	0	0	1	5	0	3	0	0	1	0	7	0	10	12	3	2	1	2	2	0	3	8	1	0	3	0.1774031	6	0.305743584	2
542	441	104	0.552631579	0.149122807	3	3.850877193	6	0	0	16	17.33333333	60	0.412280702	11.54871795	74.54358974	7.168076923	7.836425641	7	9.299571214	33.67948718	41.49442959	2.086956522	0.576923077	5.883484054	1071.428571	44.84265734	0.336538462	1.372812946	0.527777778	6.142857143	0.153846154	3	0	18	0	0	13	10	0	1	0	5	28	1	1	0	1	0	3	0	4	0	0	0	0	3	0	7	4	1	1	1	2	0	0	0	7	0	4	2	0.112824203	6	0.17152041	2
896	743	155	0.419161677	0.221556886	4	4.329341317	9	0	0	17	17.22222222	82	0.389221557	13.08243728	62.18154122	8.864731183	9.176786738	9	12.06081839	41.09318996	42.42134466	1.853658537	0.529032258	6.586398497	801.1536613	49.620327	0.322580645	2.088370255	0.444444444	6.444444444	0.193548387	2	0	19	2	0	17	17	0	0	0	4	42	0	0	0	0	0	2	0	9	0	0	0	0	9	0	11	9	5	3	0	2	2	0	0	2	0	0	2	0.382594102	6	0.509151714	4
482	398	85	0.451612903	0.161290323	2	4.204301075	6	0	0	10	14.16666667	67	0.408602151	10.37254902	68.04406863	7.287941176	9.354813725	7	11.20814326	31.81372549	85.145627	1.869565217	0.788235294	7.267170337	279.2899408	136.4303922	0.670588235	2.711630723	0.5	5.428571429	0.164705882	1	3	11	0	0	13	4	0	0	0	2	21	1	0	0	0	0	3	0	6	0	0	1	0	4	0	4	5	3	1	0	1	1	0	0	5	1	0	3	0.112611038	6	0.174402383	2
1025	849	178	0.43814433	0.195876289	2	4.262886598	11	0.090909091	0	18	16.18181818	101	0.391752577	13.43901941	61.60933095	8.68607763	8.342264249	9	11.74138905	37.53013279	49.93029691	1.909090909	0.56741573	7.570270059	589.8607716	72.19444039	0.387640449	2.248595067	0.472222222	6.272727273	0.174157303	0	4	26	0	0	21	19	1	0	0	6	46	1	0	0	0	0	4	0	9	0	0	0	0	8	0	13	7	2	6	0	3	2	0	0	2	0	0	1	0.329494702	6	0.333225195	3
946	777	177	0.508108108	0.189189189	2	4.081081081	6	0	0.666666667	12	29.5	100	0.448648649	17.67570621	55.96707627	12.78166667	9.203315819	14	14.7901945	49.2740113	49.46674052	1.240740741	0.564971751	7.51646028	699.8697917	67.86998312	0.378531073	2.179773481	0.611111111	6	0.192090395	2	3	22	1	0	18	24	0	0	0	6	32	0	1	0	0	0	4	0	15	0	1	1	0	12	0	16	5	2	2	1	8	1	0	1	5	0	6	3	0.32196876	6	0.443129974	4
1287	1073	220	0.476	0.196	3	4.184	11	0	0	18	20	111	0.372	13.81818182	58.48136364	10.07090909	9.580818182	11	12.56338997	42.27272727	45.16812301	1.862068966	0.504545455	7.483618473	1276.190476	64.22539616	0.3	2.899059409	0.583333333	5.769230769	0.209090909	0	2	36	0	0	17	24	0	2	0	3	62	2	5	0	1	0	5	1	6	0	0	0	0	15	0	17	18	1	6	3	1	0	0	3	8	0	8	3	0.233563764	6	0.409880355	4
645	537	110	0.406779661	0.228813559	2	4.474576271	6	0	0	17	18.33333333	80	0.406779661	12.42424242	57.48121212	9.796363636	8.708651515	11	11.85546408	42.87878788	71.70517938	1.405405405	0.727272727	7.627700714	295.8579882	114.4242424	0.572727273	2.479002732	0.555555556	7.333333333	0.209090909	1	0	12	1	0	13	11	0	0	0	3	26	1	0	0	0	0	7	0	6	1	0	1	0	5	0	7	7	7	0	1	1	1	0	1	2	0	4	2	0.269386141	6	0.38724074	3
709	593	117	0.385826772	0.220472441	4	4.559055118	8	0	0	17	14.625	77	0.37007874	11.32008547	60.390625	8.469305556	9.625233333	9	11.20814326	38.55662393	56.55419276	2.48	0.658119658	7.118652518	586.1943024	80.44690171	0.461538462	2.311250818	0.555555556	5.75	0.153846154	1	0	21	0	0	14	12	0	1	0	1	33	1	1	0	0	0	4	0	3	0	0	2	0	5	0	3	4	6	2	1	2	0	0	1	2	0	0	3	0.318870259	6	0.330480868	3
803	664	145	0.50625	0.1875	2	4.08125	7	0	0.142857143	23	20.71428571	105	0.41875	14.07881773	60.95206897	9.903743842	9.128687192	10	12.78540364	41.40394089	79.19688105	1.642857143	0.724137931	8.719775385	263	152.0689655	0.537931034	3.155728234	0.611111111	5.777777778	0.186206897	3	1	19	1	0	18	16	0	1	0	1	34	2	1	0	0	0	5	1	9	0	0	1	0	6	0	7	5	8	0	5	2	0	0	1	6	0	4	3	0.06752236	6	0.11004779	1
