numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	score
664.0	544.0	123.0	0.52	0.06	1.0	3.566666666666667	6.0	0.0	0.0	11.0	20.5	70.0	0.4066666666666667	10.151219512195123	74.60310975609757	7.946463414634149	7.60590162601626	9.0	8.344100000000001	27.817073170731707	43.44304590915112	1.868421052631579	0.5691056910569106	6.311687442672025	787.4196510560147	56.37367694431661	0.3333333333333333	1.4426714154678917	0.5	4.153846153846154	0.15447154471544716	2.0	0.0	14.0	0.0	0.0	15.0	5.0	1.0	0.0	0.0	3.0	41.0	0.0	10.0	0.0	0.0	0.0	7.0	6.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	5.0	0.0	3.0	5.0	1.0	0.0	0.0	7.0	8.0	0.0	5.0	3.0	0.24180846943394213	6.0	0.3084639515184888	1.047384726506436	0.8527577450994109	1.2263497606294185	0.695362589431042	0.5556704463178418	0.3635978859135157	0.751966867697916	0.48352913078024357	1.1937166989188606	1.3240182077094689	0.7207607122986773	0.8765121071730971	4.816147792168865	0.9830920513871236	0.3333333333333333	0.7748177684541355	0.755639171036239	0.8059121811427961	0.93761974160104	0.3680458299176787	0.34459209583806283	0.4067041054002266	0.8472796100716982	0.7750057592789646	0.9616503850084438	-12.273526329186783	0.02833317776412011	0.8108490875463892	0.2972336228112232	2.0
762.0	624.0	143.0	0.5333333333333333	0.09696969696969697	3.0	3.690909090909091	9.0	0.0	0.1111111111111111	11.0	15.88888888888889	81.0	0.44242424242424244	9.432478632478633	78.30218337218338	6.284988344988346	7.516337140637141	6.0	9.150863307647796	27.07770007770008	45.76878714152337	1.2321428571428572	0.5664335664335665	6.773560281057435	579.9861495844875	61.05148883374691	0.3146853146853147	1.5052356180127633	0.5833333333333334	4.833333333333333	0.1958041958041958	4.0	1.0	14.0	0.0	0.0	20.0	5.0	2.0	0.0	0.0	1.0	35.0	0.0	6.0	0.0	0.0	0.0	12.0	8.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	10.0	3.0	1.0	6.0	3.0	1.0	0.0	1.0	7.0	0.0	6.0	2.0	0.29091651482054715	6.0	0.4610333722723867	1.110364849038369	0.9403431392408068	1.2736577910796367	0.7383012500113627	0.6223286407711729	0.4421226097586277	0.8111020843889296	0.5450887357683408	1.2238743776180863	1.4142135623730951	0.758183535578913	1.0	5.383493548635022	1.0173846510292053	0.5714285714285714	0.8044427961210391	0.7384229395269308	0.9069647439721196	0.8141693979117123	0.40828351546097913	0.3198939175383517	0.5542262510416711	0.5771901221515752	0.806146141791166	0.8888395576002094	20.178982840113175	0.02602477381384876	0.8575561218974089	0.4297498796326229	3.0
937.0	767.0	176.0	0.5130890052356021	0.13089005235602094	3.0	3.9476439790575917	7.0	0.0	0.42857142857142855	34.0	25.142857142857142	110.0	0.44502617801047123	13.693506493506494	61.144545454545465	10.977077922077921	8.920801623376622	11.0	12.28987398476788	39.3474025974026	59.42796807073848	1.3333333333333333	0.625	8.2915619758885	441.9378698224852	99.47916666666667	0.3977272727272727	2.7136021011998728	0.6111111111111112	5.909090909090909	0.1534090909090909	15.0	2.0	14.0	0.0	0.0	20.0	8.0	0.0	1.0	0.0	0.0	50.0	2.0	1.0	0.0	0.0	0.0	11.0	6.0	14.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	11.0	2.0	1.0	4.0	6.0	2.0	0.0	3.0	6.0	0.0	9.0	4.0	0.18418149527125074	6.0	0.30703510307888693	1.1722691894125206	1.0088666058953337	1.272792602554033	0.7926402179513806	0.6908774612919895	0.5089059142453851	0.8100005045581342	0.628278515114012	1.326888276057701	1.4142135623730954	0.8854867412179124	1.0	6.775144168990293	1.1291906948317156	0.5555555555555556	0.8867509891903864	0.8358886896397419	0.9214391085871262	0.9071556458260583	0.538588389317123	0.442806854985364	0.6057201041163234	0.7310420307600137	0.8871861842516672	0.9628267087686562	84.24183071736769	0.09069177443504585	0.8019160420539967	0.48438026665081835	3.0
538.0	445.0	94.0	0.4326923076923077	0.15384615384615385	4.0	4.1826923076923075	8.0	0.0	0.0	8.0	11.75	56.0	0.4519230769230769	8.95531914893617	68.90875000000001	6.566968085106382	8.082810638297872	6.0	9.188382445141503	28.77127659574468	42.08366830215579	1.0	0.5957446808510638	5.775958979049243	786.7568529725881	45.65285554311309	0.3617021276595745	1.54713186938819	0.4166666666666667	5.0	0.18085106382978725	1.0	0.0	14.0	0.0	0.0	9.0	7.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	1.0	0.0	8.0	5.0	4.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	7.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	3.0	0.0	0.0	2.0	0.12543830878808016	5.8	0.15784016758821207	1.0154123776026631	0.6572861465844468	1.192155635744828	0.5513425654141134	0.5375279763782118	0.21601253924591535	0.7106175299190776	0.3039786244374158	1.1513807570044878	1.3551522971647467	0.6811875422127681	0.9182188742554451	4.127820719754827	0.9230087728303902	0.4	0.7332584848919537	0.586063126680534	0.8175247620675885	0.7168750769069444	0.3254260854214821	0.17608733916893948	0.41688878517659556	0.42238444743565906	0.7382073108349811	0.9029785336018362	6.5132901595742	0.005217167667624079	0.7869624774313725	0.45453008204291234	2.0
647.0	536.0	116.0	0.47368421052631576	0.11278195488721804	3.0	3.924812030075188	8.0	0.0	0.0	14.0	14.5	79.0	0.41353383458646614	8.558620689655172	75.42784482758621	6.340862068965521	7.758717241379311	7.0	8.472884824447931	27.43103448275862	61.16957354917219	1.5675675675675675	0.6810344827586207	7.334965857993549	580.7158509861213	96.6976933830382	0.5172413793103449	2.3211917272131486	0.5	5.0	0.1724137931034483	6.0	0.0	13.0	0.0	0.0	12.0	6.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	5.0	1.0	0.0	0.0	0.0	4.0	0.0	5.0	5.0	1.0	4.0	1.0	4.0	1.0	0.0	1.0	2.0	0.0	2.0	3.0	0.24458719571658366	6.0	0.2691529451082958	1.1414305494811674	1.0066811672102658	1.241045294569639	0.8111558632188002	0.6544164459784583	0.5067034862079114	0.7700967115867211	0.6579738344342367	1.274644471010475	1.4028010182221669	0.8185988069052335	0.9839253483625742	5.414502704781856	1.1052307364695777	0.3333333333333333	0.8246138066261834	0.7430530496499952	0.8754898260423343	0.8487283661638632	0.43623202682400253	0.32090280982866726	0.511011694253148	0.6279754718679619	0.8259332130511691	0.9433955581012442	-19.490348924888803	-0.0053206836158526125	0.8187025381762308	0.38354401139132727	2.0
456.0	375.0	82.0	0.45454545454545453	0.13636363636363635	3.0	4.181818181818182	4.0	0.25	0.5	3.0	20.5	61.0	0.4772727272727273	11.126829268292683	68.41286585365856	8.80987804878049	7.3491536585365855	10.0	10.686352973137792	35.13414634146341	67.81910629547504	1.1071428571428572	0.7439024390243902	6.736323090565639	278.65555874748634	95.07781649245065	0.5487804878048781	1.5460413650478515	0.5555555555555556	5.5	0.14634146341463414	3.0	1.0	8.0	0.0	0.0	10.0	6.0	0.0	1.0	0.0	0.0	18.0	0.0	1.0	0.0	0.0	0.0	7.0	5.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	5.0	0.0	1.0	2.0	2.0	1.0	0.0	5.0	4.0	0.0	0.0	3.0	0.06272064048283248	6.0	0.1745255417622045	1.1256709427541303	1.0763436495438994	1.223141176864945	0.8799831694839144	0.6359427642057566	0.5792578259567402	0.7480371692712813	0.7743703785749556	1.2427915775803333	1.3681998605858336	0.7803251404303629	0.9359854292535473	4.307743302794891	1.0769358256987227	0.5	0.7644459471499195	0.7313772639184968	0.7976294529321818	0.9169386376466742	0.3559843599125656	0.31690832665114343	0.39555551757513385	0.8011728128427591	0.7650123236411112	0.9591074161427136	-6.768988589718227	-0.13394906992087863	0.8216753586134546	0.36839260583302363	2.0
155.0	127.0	30.0	0.48484848484848486	0.09090909090909091	3.0	3.8181818181818183	1.0	0.0	0.0	29.0	30.0	30.0	0.45454545454545453	14.666666666666666	63.585000000000036	11.843333333333337	8.808833333333332	13.0	11.20814326018867	40.0	0.0	2.0	1.0	5.477225575051661	76.53061224489795	0.0	0.8666666666666667	1.0954451150103321	0.4166666666666667	7.0	0.16666666666666666	2.0	1.0	3.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	11.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.12587884490990145	6.0	0.12760388026114458	1.2370069358880351	1.2285992139887243	1.245414657787346	0.9864981163554822	0.7651284246113208	0.7547280143068555	0.775528834915786	0.9731785335729146	1.296075811383055	1.4142135623730951	0.8434189497408804	1.0	4.27540932354267	1.2342043619215983	0.6666666666666666	0.7481395720187543	0.6766771261006542	0.7882934670010934	0.8584076291725955	0.33839535961969974	0.2595058231289872	0.3830801204878842	0.677419185309029	0.7498528521165028	0.9512356546213299	4.32782009834494	-0.41016852142867505	0.910168521428675	0.3333333333333333	1.0
661.0	546.0	120.0	0.4122137404580153	0.16793893129770993	4.0	4.091603053435114	7.0	0.14285714285714285	0.0	14.0	17.142857142857142	71.0	0.45038167938931295	10.19047619047619	70.29	7.714047619047623	8.434285714285714	8.0	11.20814326018867	35.476190476190474	46.025194324185094	1.6571428571428573	0.5916666666666667	6.4813835971444655	492.31454666963685	56.15399659863945	0.30833333333333335	1.8257418583505538	0.5833333333333334	6.0	0.18333333333333332	4.0	0.0	15.0	0.0	0.0	13.0	8.0	3.0	0.0	0.0	1.0	34.0	2.0	0.0	0.0	0.0	2.0	7.0	5.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	3.0	1.0	4.0	3.0	5.0	1.0	0.0	1.0	4.0	0.0	2.0	3.0	0.09226328381794992	6.0	0.24648153615308308	1.120092126191493	1.0228477503381443	1.1729968056829294	0.8719953416604856	0.6290141055731648	0.5231087601859014	0.6879607530711778	0.7603758758775873	1.2351212393986413	1.4142135623730951	0.7684947153340187	1.0	5.340612145410464	1.0901478891971832	0.6666666666666666	0.7985911393279559	0.7238787755875473	0.8839292524600334	0.8189329333461303	0.4003436507284767	0.30327823886913263	0.5178431658652678	0.5856565440279257	0.8002576227555405	0.9053412595276951	-16.41625442178156	-0.019368136151054677	0.8429387276517568	0.46782671190471464	3.0
415.0	342.0	74.0	0.5581395348837209	0.1511627906976744	3.0	3.872093023255814	5.0	0.0	0.0	15.0	14.8	43.0	0.3953488372093023	11.325405405405405	74.05894594594596	6.606324324324323	8.851525945945946	7.0	8.841846274778883	32.36756756756757	36.23390138714742	2.6	0.581081081081081	4.998648465984229	1062.5	34.658674803836085	0.33783783783783783	1.3949716649258315	0.3888888888888889	6.8	0.05405405405405406	4.0	0.0	7.0	0.0	0.0	8.0	11.0	0.0	0.0	0.0	0.0	27.0	0.0	1.0	0.0	1.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	4.0	1.0	0.0	0.0	3.0	0.10624075774603028	6.0	0.2061010117843666	1.0346126445866453	0.9447790490807191	1.195272881430019	0.7904295862133086	0.5416946954538252	0.4463037257909338	0.7143386305410102	0.6247789307613422	1.1047686258930567	1.2837969828279052	0.6176136891122322	0.8240673465590166	3.9416392951661767	0.9854098237915442	0.75	0.6780724831202918	0.6302983016453733	0.7759441532118737	0.812298538543493	0.2673406431595745	0.22234407199622241	0.36211801873860905	0.6140099649576374	0.6805955236659834	0.8771192112844557	-4.247359020693398	-0.21831637956979616	0.906633192142188	0.47865097460699507	2.0
202.0	163.0	40.0	0.5714285714285714	0.09523809523809523	2.0	3.8095238095238093	2.0	0.0	0.0	16.0	20.0	28.0	0.5952380952380952	11.0	72.32500000000003	8.140000000000004	8.18125	8.0	10.125756701596842	30.0	39.96798494770373	1.8	0.7	4.427188724235731	727.0233196159122	34.29999999999999	0.45	1.1067971810589328	0.3333333333333333	7.5	0.125	2.0	0.0	6.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.17097692548631258	5.8	0.19934565545451202	1.1504426536757657	1.091217836338123	1.2096674710134083	0.9020808300515404	0.6635129391926073	0.5953781831712273	0.7316476952139874	0.8137498239464761	1.2383662899082089	1.4142135623730951	0.7756752927950715	1.0	3.9168633262563954	1.1307010478965516	0.6666666666666666	0.7146094330918173	0.6062730878573578	0.7983200704892394	0.7594361087349486	0.3051020663891574	0.19749647600684628	0.3915882014521782	0.5043473610145659	0.7191083797755253	0.900777027107473	3.7335541265573524	-0.37380399096600647	0.8738039909660064	0.5	1.0
925.0	722.0	160.0	0.4186046511627907	0.13372093023255813	4.0	4.145348837209302	8.0	0.0	0.125	22.0	20.0	90.0	0.45348837209302323	12.25	68.09500000000004	8.73	8.0825625	10.0	10.686352973137792	34.375	47.25928583255522	1.3396226415094339	0.5625	7.115124735378853	653.9833531510108	62.19642857142857	0.36875	2.0554804791094465	0.5555555555555556	5.3	0.2	8.0	2.0	21.0	1.0	0.0	17.0	10.0	0.0	0.0	0.0	1.0	42.0	2.0	0.0	0.0	0.0	0.0	6.0	7.0	7.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	12.0	4.0	2.0	2.0	8.0	0.0	0.0	0.0	10.0	0.0	4.0	4.0	0.20292142451643763	6.0	0.2898577873744552	1.132972963779533	1.05904577513735	1.2412225962034027	0.8532279209037226	0.6438978590272495	0.5607889769181353	0.7703167666629575	0.7279978850096893	1.265456809543536	1.4142135623730951	0.8059510576993913	1.0	6.156288115336345	1.0882882683231199	0.5	0.8386505411026971	0.7837071046249513	0.9049343894722065	0.8660374870735549	0.4570517294317692	0.3732404765180294	0.5617569839889616	0.664416263893505	0.8397661433321585	0.9279856673608605	-39.94457010948242	0.0630320089442792	0.8109765538231928	0.44464374064804113	3.0
924.0	647.0	143.0	0.49411764705882355	0.1	5.0	3.7529411764705882	9.0	0.0	0.0	11.0	15.88888888888889	90.0	0.38823529411764707	9.712198912198913	77.71057498057499	6.367505827505827	8.730952525252526	7.0	8.841846274778883	27.77700077700078	55.636690187274155	2.0833333333333335	0.6293706293706294	7.526178090063817	612.5707649876615	90.84311914500594	0.4125874125874126	2.5923502310219813	0.5277777777777778	4.0	0.20279720279720279	4.0	4.0	24.0	2.0	0.0	13.0	11.0	0.0	0.0	0.0	0.0	51.0	0.0	3.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	6.0	1.0	4.0	4.0	10.0	3.0	0.0	2.0	12.0	1.0	7.0	2.0	0.19246068026632762	6.0	0.17119710110786215	1.1534093786701176	1.003185727971817	1.2433451289734632	0.8068441373153343	0.6684823576651661	0.5031908024031725	0.7729535548710189	0.6509974619201264	1.286104940097461	1.4142135623730951	0.8324485883567488	1.0	6.245471431338939	1.1040538002016542	0.5	0.852954144694068	0.8205793448065899	0.9067517276717203	0.9049658465097205	0.47884024983902995	0.42603297369007365	0.5688377801495736	0.7489533722216024	0.853459146539631	0.9412269317987079	-44.052471511614094	0.04669191770610026	0.8527477350223541	0.5360808028406261	3.0
361.0	291.0	71.0	0.49333333333333335	0.08	3.0	3.84	4.0	0.0	0.25	9.0	17.75	45.0	0.56	8.790140845070423	78.00466549295777	6.7888380281690175	6.963238028169014	7.0	7.168621630094336	26.200704225352112	41.94117936328576	1.3	0.6338028169014085	5.34051746187234	625.0	41.136240520043344	0.38028169014084506	0.9494253265550826	0.4722222222222222	6.25	0.15492957746478872	2.0	0.0	13.0	0.0	0.0	8.0	5.0	1.0	0.0	0.0	2.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	0.0	2.0	4.0	0.0	0.0	3.0	1.0	0.0	0.0	3.0	0.14611724985419355	6.0	0.1900890076484211	1.1080759694211841	1.0940253540136922	1.1221265848286759	0.9749571650873291	0.6140148869010129	0.5984457376123922	0.6295840361896338	0.9505414737551214	1.1410998887413497	1.2071477273816813	0.6522108638878016	0.7286028178613789	3.822263502191666	1.1033924309520202	0.6666666666666666	0.6587864973511911	0.6195799167792236	0.6860398385726644	0.9031252734072799	0.24820697169491365	0.2143359677095914	0.2720455922775946	0.7878678199310193	0.6593991527078782	0.9611674361066066	2.9638734417848815	-0.3901956834287624	0.8901956834287622	0.4835299889912279	2.0
913.0	745.0	173.0	0.4975124378109453	0.08955223880597014	4.0	3.646766169154229	8.0	0.0	0.125	8.0	21.625	108.0	0.47761194029850745	11.42456647398844	73.87868858381505	8.326986994219656	7.721065317919075	9.0	9.827888789773866	32.02962427745665	58.902933932138396	1.1147540983606556	0.6242774566473989	8.21108794971282	441.1764705882353	104.2447309915518	0.4161849710982659	1.8246862110472932	0.75	5.75	0.19653179190751446	9.0	0.0	23.0	0.0	1.0	12.0	14.0	1.0	1.0	0.0	3.0	40.0	2.0	4.0	0.0	0.0	1.0	13.0	2.0	8.0	1.0	1.0	0.0	0.0	7.0	0.0	11.0	7.0	1.0	2.0	10.0	3.0	3.0	0.0	2.0	3.0	0.0	4.0	4.0	0.15988789323495553	6.0	0.25150836057942005	1.1131530128167948	1.0095091006697137	1.1827964543042206	0.8534935127646767	0.6207885929865811	0.5095543121674874	0.6995037261573183	0.7284511763313877	1.2753447541582972	1.4142135623730951	0.8208184876849709	1.0	6.098587687345625	1.078088177345719	0.375	0.8467415752350499	0.7831373088152946	0.9172999517009237	0.8537417966316743	0.4691668592903693	0.370348488487787	0.585232544734801	0.6328227844123244	0.8474763576196974	0.9238813934833919	-38.374309228897346	0.10210886348614195	0.8124397123091407	0.5589710429578207	3.0
434.0	348.0	88.0	0.5208333333333334	0.0625	4.0	3.5729166666666665	4.0	0.25	0.25	28.0	22.0	58.0	0.5416666666666666	10.163636363636364	76.83227272727274	8.008181818181821	6.7014499999999995	8.0	8.841846274778883	28.818181818181817	50.290950241586614	0.5555555555555556	0.6590909090909091	6.182820774312702	690.9090909090909	61.163636363636364	0.4659090909090909	1.1726039399558574	0.5	4.75	0.19318181818181818	6.0	0.0	5.0	0.0	0.0	9.0	2.0	1.0	2.0	0.0	3.0	14.0	0.0	0.0	0.0	0.0	0.0	15.0	1.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	1.0	6.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.07248710867390339	5.8	0.0752526953134092	1.0223814472403483	0.7266719772838409	1.213793079011978	0.5986786297013232	0.545125335572214	0.26402608128480354	0.7366468193286888	0.3584161016610542	1.1917387092409781	1.414213562373095	0.7371189677624468	1.0	3.793816319004886	0.9484540797512215	0.5	0.7364965554100676	0.6297026027198406	0.9030416290750439	0.6973129282697902	0.33129918933938407	0.21442041825245384	0.5276836963068607	0.40634270066165395	0.7435315903321358	0.8233635819133952	-5.13052432861444	-0.1336778021689691	0.8287389525494122	0.22083679548446022	0.0
827.0	674.0	160.0	0.5028248587570622	0.10734463276836158	2.0	3.785310734463277	8.0	0.0	0.125	11.0	20.0	89.0	0.4915254237288136	11.25	72.85375000000003	8.06625	8.378625	8.0	10.125756701596842	31.875	46.405655573444015	1.574468085106383	0.55625	7.036067793874643	654.7619047619048	61.70849471830987	0.30625	1.5811388300841895	0.6388888888888888	5.333333333333333	0.1625	8.0	1.0	21.0	1.0	0.0	15.0	6.0	0.0	0.0	0.0	2.0	49.0	2.0	0.0	0.0	2.0	0.0	10.0	4.0	7.0	0.0	0.0	1.0	0.0	4.0	0.0	5.0	10.0	3.0	1.0	6.0	1.0	2.0	0.0	2.0	3.0	0.0	6.0	4.0	0.24706747746794516	6.0	0.30418569265626866	1.117151047903293	0.8769590707730974	1.2646099583292167	0.6934620947724643	0.6313223204133243	0.3845286059056071	0.7996191733527118	0.480889676886214	1.251101909661625	1.4142135623730951	0.7924601974866466	1.0	5.24649416322483	0.9914942007746296	0.5714285714285714	0.8233841036864229	0.779312048388479	0.8816704241571531	0.8839040383298269	0.43365346107325525	0.37015494546605265	0.5202533890728551	0.7114897341191889	0.8241672147360007	0.9347792464784971	22.344277634507964	0.02057367306681232	0.8613417835010643	0.4733070412215225	3.0
1045.0	853.0	196.0	0.5046728971962616	0.1261682242990654	2.0	3.8878504672897196	9.0	0.1111111111111111	0.2222222222222222	11.0	21.77777777777778	104.0	0.5327102803738317	11.77233560090703	71.21116780045352	8.73700680272109	7.214075736961451	10.0	9.150863307647796	35.55328798185941	46.549191782898696	1.4745762711864407	0.5306122448979592	7.428571428571429	817.2635445362718	64.18101153504881	0.32142857142857145	1.7857142857142858	0.5555555555555556	5.333333333333333	0.16326530612244897	10.0	0.0	30.0	1.0	0.0	27.0	11.0	0.0	0.0	0.0	2.0	47.0	0.0	0.0	0.0	3.0	1.0	16.0	5.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	7.0	10.0	6.0	2.0	0.0	7.0	2.0	0.0	1.0	3.0	0.0	5.0	1.0	0.12501512480480934	6.0	0.26929737701467843	1.1378779252576297	1.016093474925373	1.19561724743712	0.8498484586964871	0.6500218941934709	0.5162229748929599	0.7147503011845581	0.7222424027487947	1.300291926473161	1.4142135623730951	0.8514514082295694	1.0	6.225289690352109	1.1004861387246696	0.5	0.8627901347078833	0.8170431930888528	0.8963674537626677	0.9115047513819955	0.4950445387966116	0.41834430602415584	0.5529255148977397	0.7566015579901864	0.8631454003821565	0.962937015125822	-47.32184117542498	0.10338933538640549	0.794072693163699	0.46103817776809897	4.0
1343.0	1126.0	227.0	0.42913385826771655	0.1968503937007874	4.0	4.326771653543307	8.0	0.0	0.375	34.0	28.375	144.0	0.38976377952755903	17.693612334801763	51.69340583700442	13.098276431718062	9.356587224669603	16.0	13.81666964889586	50.40143171806167	67.33812900579352	1.5694444444444444	0.6343612334801763	9.557615687039597	283.8451557093426	139.77347274560802	0.4185022026431718	3.053127233359871	0.6111111111111112	5.933333333333334	0.14977973568281938	10.0	0.0	18.0	1.0	0.0	25.0	19.0	1.0	0.0	0.0	1.0	65.0	2.0	7.0	0.0	0.0	0.0	5.0	16.0	14.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	10.0	3.0	3.0	2.0	7.0	0.0	0.0	3.0	15.0	2.0	8.0	4.0	0.26933082174351325	6.0	0.2594406111350974	1.1231073744472706	1.0062419373680926	1.2323906485066016	0.8164959208246559	0.6341591635181483	0.5062614182591461	0.7593933552632615	0.6666655887233023	1.3280140177191095	1.4142135623730954	0.887314806290097	1.0	7.701887093546903	1.0680595705237568	0.6153846153846154	0.90475134586454	0.8633357444198989	0.9417560066343139	0.9167297456432728	0.5746293630148631	0.4879858488783041	0.6543769395304954	0.7457259255321954	0.9050192380225178	0.9609912032915114	302.7826497427139	0.16659714505560672	0.7858895577478477	0.5452305624515658	3.0
501.0	410.0	95.0	0.47619047619047616	0.10476190476190476	4.0	3.8380952380952382	3.0	0.0	0.3333333333333333	65.0	31.666666666666668	73.0	0.47619047619047616	14.771929824561404	57.1438596491228	13.155789473684216	8.531377192982458	14.0	11.855464076750408	43.24561403508772	80.98157121368665	1.6551724137931034	0.7684210526315789	7.4896419702216255	296.1432506887052	133.8624401913875	0.49473684210526314	1.8467610337532776	0.5	6.666666666666667	0.18947368421052632	3.0	1.0	12.0	0.0	0.0	15.0	3.0	0.0	0.0	0.0	2.0	26.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	3.0	2.0	3.0	3.0	4.0	3.0	0.0	0.0	2.0	0.0	2.0	3.0	0.16551204430643224	6.0	0.21217309497457312	1.1457336152342594	0.9941911044165074	1.2297004084644543	0.8084823730830252	0.6605092669696084	0.4942079760504574	0.7560815472888229	0.6536437475859599	1.2936255322710426	1.4142135623730951	0.845785594939656	1.0	4.949278458927698	1.1066923073737733	0.4	0.8215864518124288	0.7648257005441699	0.8902310468025412	0.8591316864214161	0.4313423489934605	0.3507401416929997	0.5332339181425855	0.6577603744989318	0.8225742981346577	0.9240009108748931	13.14478229822098	-0.08075970048494384	0.8757743567709655	0.42192611563942656	2.0
